Time;Open;High;Low;Close;Volumn;MA5;MA10;MA20;MA50;MA8;MA13;MA21;MO5;MO8;MO10;MO12;MO13;MO21;RSI5;RSI8;RSI9;RSI10;RSI12;RSI13;RSI14;RSI21;RSI25,
2015.06.03;1.11499;1.12843;1.10811;1.12737;102112;1.32231;1.31814;1.3071;1.30388;1.31983;1.3172;1.30521;103.396;102.357;101.627;99.6438;98.4895;100.794;74.6653;65.4027;63.7444;62.4804;60.6986;60.041;59.4806;56.7658;55.588,
2015.06.04;1.12736;1.13793;1.12219;1.12372;67005;1.32064;1.31887;1.31165;1.30289;1.31966;1.31795;1.30986;102.648;102.371;101.133;100.791;99.3212;99.0524;68.3741;61.807;60.5968;59.6786;58.3964;57.9261;57.5244;55.4883;54.5263,
2015.06.05;1.1237;1.12793;1.10489;1.11163;185260;1.31372;1.31762;1.3135;1.30175;1.31854;1.31665;1.3127;101.154;102.244;100.928;100.208;99.7067;98.6739;50.6901;51.1597;51.1796;51.2246;51.3579;51.4259;51.4846;51.4605;51.1553,
2015.06.08;1.11018;1.13063;1.10837;1.12908;151933;1.31385;1.31858;1.31566;1.3014;1.31682;1.31755;1.31498;103.341;103.553;102.86;101.615;101.781;100.734;66.3787;61.9671;61.0168;60.2541;59.1168;58.6766;58.2915;56.2711;55.3093,
2015.06.09;1.12902;1.13446;1.12136;1.12817;171017;1.3197;1.31825;1.31741;1.30232;1.31681;1.31893;1.31705;101.18;103.055;103.766;102.43;101.534;101.143;65.03;61.1605;60.3039;59.6146;58.5851;58.1859;57.8358;55.9673;55.055,
2015.06.10;1.12796;1.13855;1.12599;1.1323;187092;1.33069;1.32167;1.3199;1.30384;1.32332;1.32229;1.32;100.437;103.035;103.848;103.153;102.805;100.984;68.6443;63.6169;62.5385;61.6662;60.3505;59.8372;59.3876;57.0715;56.0113,
2015.06.11;1.13232;1.13306;1.11816;1.12566;150640;1.33843;1.32718;1.32302;1.3054;1.33161;1.32473;1.32235;100.173;103.028;102.825;103.535;102.548;99.1404;56.8384;56.9939;56.7593;56.5357;56.1524;55.9862;55.8299;54.7537;54.084,
2015.06.12;1.12567;1.12961;1.11509;1.12621;148188;1.33879;1.33168;1.32465;1.30649;1.33491;1.32681;1.32416;101.312;101.004;102.481;103.29;103.585;98.7081;57.5935;57.4136;57.1285;56.866;56.4263;56.239;56.0647;54.9129;54.22,
2015.06.15;1.12133;1.12938;1.11893;1.1282;112511;1.33023;1.33206;1.32532;1.30711;1.33409;1.32855;1.3247;99.9221;100.074;103.26;103.057;103.472;98.562;60.703;59.0655;58.5684;58.1446;57.4748;57.2022;56.9562;55.5079;54.7251,
2015.06.16;1.1283;1.13292;1.12044;1.12467;128892;1.31987;1.32991;1.32408;1.30763;1.32711;1.32849;1.32413;99.6898;100.085;100.866;102.34;102.735;99.4052;52.2136;54.7593;54.8895;54.935;54.9176;54.8808;54.8308;54.1764;53.6317,
2015.06.17;1.12467;1.13574;1.12057;1.13365;150492;1.31755;1.32567;1.32367;1.30864;1.32144;1.32797;1.32347;100.119;101.981;100.557;103.759;103.158;101.682;66.9232;62.6714;61.7631;61.0174;59.8723;59.4193;59.0202;56.9357;55.9632,
2015.06.18;1.13365;1.1436;1.13297;1.13595;164077;1.31569;1.31951;1.32334;1.30914;1.3164;1.32501;1.32284;100.914;100.608;101.088;101.878;103.97;102.401;69.8905;64.4892;63.3713;62.4594;61.0678;60.5212;60.0425;57.6219;56.5461,
2015.06.19;1.13575;1.13962;1.12915;1.13483;127230;1.3092;1.31413;1.3229;1.30989;1.31249;1.31931;1.32243;100.765;100.59;102.087;100.662;101.778;102.133;66.2717;62.7876;61.9441;61.2339;60.1164;59.6666;59.2672;57.1562;56.1689,
2015.06.22;1.1374;1.14097;1.13115;1.13396;131999;1.31182;1.31408;1.32307;1.31173;1.3143;1.31644;1.32308;100.511;100.147;100.432;100.911;100.585;102.955;63.0993;61.3504;60.7485;60.2141;59.333;58.9658;58.6338;56.7819;55.8674,
2015.06.23;1.13398;1.13469;1.11347;1.11674;155646;1.31841;1.31585;1.32288;1.31366;1.31484;1.31588;1.32297;99.2949;99.2076;98.9869;100.46;99.3788;101.735;28.887;40.4216;42.4876;44.0732;46.3047;47.1039;47.7557;49.9796;50.3004,
2015.06.24;1.11663;1.12344;1.11539;1.12033;143623;1.32285;1.31654;1.3211;1.31561;1.31772;1.31694;1.32223;98.825;99.4779;98.9429;99.225;100.783;103.044;37.691;44.9001;46.2753;47.3429;48.8586;49.4028;49.8448;51.2578;51.3531,
2015.06.25;1.12056;1.12273;1.11534;1.12035;122528;1.32707;1.32092;1.32021;1.31818;1.32488;1.31885;1.32143;98.6267;99.3042;99.5283;99.3068;99.2268;102.752;37.7447;44.9264;46.2975;47.3619;48.8734;49.416;49.8569;51.2651;51.3591,
2015.06.26;1.12023;1.12194;1.11297;1.11713;118027;1.33113;1.32604;1.32008;1.31977;1.32745;1.32144;1.32063;98.4403;99.3296;99.1938;98.6602;99.0214;102.046;32.1681;41.2919;43.0782;44.4832;46.5126;47.2548;47.8663;50.0017;50.3219,
2015.06.29;1.10047;1.12776;1.09538;1.1235;193963;1.33178;1.32853;1.3213;1.3212;1.33015;1.32564;1.32132;99.0776;99.1047;99.5834;99.8081;99.2228;102.234;50.3189;50.3695;50.7065;51.0262;51.5621;51.7749;51.9532;52.4364;52.3067,
2015.06.30;1.12346;1.12437;1.11123;1.11453;156811;1.3266;1.32786;1.32185;1.32169;1.32899;1.32663;1.32153;99.8021;98.1144;99.0984;98.9629;99.0112;102.009;34.2072;40.3331;41.8266;43.0819;45.0315;45.7889;46.4332;48.9146;49.4109,
2015.07.01;1.1138;1.11708;1.10425;1.10518;135375;1.31691;1.32474;1.32064;1.32135;1.32249;1.32425;1.32024;98.6477;97.3873;97.4886;97.9596;98.1327;99.1184;24.1373;32.5959;34.7005;36.5002;39.3624;40.5011;41.4852;45.5651;46.6091,
2015.07.02;1.10525;1.11209;1.10319;1.10826;127664;1.30968;1.3199;1.32041;1.32127;1.31721;1.32256;1.31982;98.9209;97.7336;97.5624;98.5409;98.2326;98.3049;32.3388;37.1359;38.5786;39.8628;41.9869;42.8561;43.6166;46.8245;47.6281,
2015.07.03;1.10835;1.11175;1.10643;1.11038;100302;1.31155;1.31672;1.32138;1.32124;1.31269;1.32003;1.3207;99.3958;99.4305;97.8455;97.9473;98.7294;98.8129;38.0969;40.2991;41.279;42.2036;43.813;44.4942;45.099;47.6991;48.3351,
2015.07.06;1.09794;1.1095;1.09688;1.10551;153241;1.3117;1.31223;1.32038;1.3211;1.31061;1.31676;1.32052;98.3988;98.6772;97.4911;97.3203;97.5178;99.4495;30.6155;35.5967;37.0674;38.3896;40.6096;41.5313;42.3449;45.8791;46.8226,
2015.07.07;1.10551;1.10581;1.09158;1.10103;173532;1.31279;1.31094;1.3194;1.32056;1.31174;1.31373;1.31949;98.7887;98.2755;98.5932;97.0216;96.9259;97.5157;24.9757;31.707;33.5272;35.1434;37.8337;38.9467;39.9292;44.2483;45.4595,
2015.07.08;1.10104;1.10925;1.09734;1.10756;160145;1.31456;1.31291;1.31882;1.3203;1.31375;1.31219;1.31921;100.215;99.1433;98.8602;97.6719;97.597;98.1731;43.8289;42.2238;42.5279;42.9555;43.9284;44.4095;44.8663;47.1248;47.7683,
2015.07.09;1.10754;1.11245;1.0991;1.10353;143058;1.31638;1.3145;1.3172;1.3204;1.31443;1.31332;1.31789;99.5732;98.2225;98.4987;98.8171;97.3165;97.4592;36.7119;38.087;38.8734;39.6782;41.2084;41.9028;42.5425;45.6002;46.5028,
2015.07.10;1.10353;1.12153;1.103;1.11541;157263;1.31962;1.31568;1.3162;1.32085;1.31701;1.31497;1.31685;100.453;100.079;99.846;99.5608;99.8809;99.0894;60.4041;53.4516;52.4299;51.7387;50.9711;50.776;50.6562;50.5518;50.5274,
2015.07.13;1.10993;1.11963;1.09948;1.10001;148975;1.32204;1.31854;1.31538;1.32109;1.32011;1.31729;1.31616;99.5025;99.5322;97.9092;98.1845;98.1862;97.6736;37.5976;39.0828;39.6168;40.1706;41.2779;41.8088;42.3145;44.9792;45.8679,
2015.07.14;1.10001;1.10808;1.09649;1.10082;143583;1.32153;1.32;1.31547;1.32091;1.32061;1.31828;1.3154;99.9809;99.3287;98.7699;98.54;98.2568;97.5731;39.1092;40.0515;40.4775;40.9423;41.9118;42.3885;42.8476;45.3122;46.1401,
2015.07.15;1.10082;1.10349;1.09293;1.09477;142084;1.31736;1.31883;1.31587;1.31974;1.31917;1.3181;1.31555;98.8452;98.5942;99.0581;97.4428;97.9984;97.3414;31.8959;35.2646;36.1478;36.9835;38.5236;39.2263;39.883;43.2592;44.4033,
2015.07.16;1.09483;1.0962;1.08549;1.0873;142399;1.30888;1.31589;1.3152;1.31814;1.31469;1.31659;1.31486;98.5293;98.3528;98.1087;97.5568;96.7779;95.9114;24.8283;30.1754;31.4717;32.6521;34.7407;35.6672;36.5228;40.8593;42.353,
2015.07.17;1.08731;1.09063;1.08281;1.08299;118343;1.30009;1.3104;1.31304;1.3166;1.30684;1.31269;1.31331;97.0934;98.3615;97.5333;97.9922;97.1701;95.3378;21.4072;27.5534;29.0338;30.3718;32.7185;33.753;34.7059;39.5306;41.2093,
2015.07.20;1.08332;1.08695;1.08078;1.08245;114976;1.29211;1.30289;1.31071;1.31525;1.29872;1.30749;1.31083;98.4037;97.7329;97.9141;97.6711;97.9433;95.3843;20.955;27.2148;28.7202;30.0793;32.4602;33.5089;34.4745;39.3622;41.0646,
2015.07.21;1.08243;1.0969;1.08109;1.09324;148078;1.28245;1.29347;1.30674;1.31362;1.28891;1.29985;1.30698;99.3114;99.0675;99.2925;98.4564;98.6447;96.409;48.2557;43.1646;42.6453;42.3939;42.3751;42.5089;42.696;44.3368;45.079,
2015.07.22;1.09341;1.09662;1.08691;1.09278;201564;1.27469;1.28572;1.30228;1.31175;1.28145;1.292;1.3032;99.8182;97.9711;98.6655;98.8485;98.415;97.8545;47.3836;42.7086;42.2494;42.0431;42.0877;42.2448;42.4515;44.1746;44.9431,
2015.07.23;1.09234;1.1018;1.09213;1.09826;167735;1.27324;1.28003;1.29796;1.31025;1.27672;1.28571;1.29898;101.008;99.8409;99.5224;99.7484;99.3442;98.03;58.5412;49.9126;48.6391;47.7638;46.778;46.5317;46.3907;46.6177;46.9292,
2015.07.24;1.098;1.09955;1.09251;1.09762;123733;1.26775;1.2726;1.2915;1.30829;1.26898;1.27787;1.29282;101.351;99.7093;98.4051;99.1025;99.6903;97.9712;56.7834;49.0887;47.9422;47.1598;46.3002;46.0988;45.9948;46.3689;46.7242,
2015.07.27;1.09759;1.11292;1.09687;1.10866;144804;1.25714;1.26573;1.28431;1.30558;1.26404;1.27112;1.28621;102.421;101.269;100.786;100.465;100.099;99.2418;73.7679;61.5882;59.2683;57.469;54.9571;54.0823;53.3862;51.0971;50.6025,
2015.07.28;1.10871;1.10995;1.10219;1.10592;130623;1.24889;1.25977;1.27662;1.30241;1.25647;1.26348;1.27847;101.16;101.712;100.463;99.1492;100.217;98.4352;65.7512;57.5785;55.8741;54.5349;52.6587;52.011;51.5022;49.9495;49.6677,
2015.07.29;1.10588;1.10837;1.09667;1.09821;137518;1.24371;1.2531;1.26941;1.29906;1.24779;1.25758;1.27126;100.497;101.405;100.314;99.8364;98.458;98.5357;47.5683;47.6104;47.2992;47.028;46.6675;46.5737;46.5266;46.8413;47.1166,
2015.07.30;1.09809;1.0989;1.08931;1.09313;140793;1.24209;1.24768;1.26385;1.2956;1.24557;1.2541;1.26557;99.5329;100.987;100.536;99.3014;99.3746;98.9097;38.744;42.1196;42.4682;42.7226;43.1396;43.3397;43.5417;44.908;45.5122,
2015.07.31;1.09304;1.11139;1.09208;1.09831;153865;1.25035;1.24786;1.26023;1.29265;1.24664;1.25068;1.2618;100.063;100.464;101.415;100.323;99.772;99.1022;50.4582;48.977;48.502;48.1053;47.5502;47.3763;47.2574;47.2395;47.4142,
2015.08.03;1.09711;1.09957;1.0941;1.09503;133107;1.25144;1.24713;1.25643;1.2893;1.24823;1.24849;1.25767;98.7706;100.206;101.162;100.711;100.024;98.6176;43.8248;45.1095;45.1303;45.122;45.132;45.1689;45.2276;45.9467;46.3471,
2015.08.04;1.09493;1.09873;1.08786;1.08809;145878;1.2523;1.24929;1.25453;1.28669;1.25171;1.24863;1.25534;98.3878;99.074;99.5289;100.471;100.073;98.4243;32.5183;37.8769;38.7227;39.3803;40.3905;40.8104;41.1959;43.3133;44.1567,
2015.08.05;1.08783;1.0937;1.08477;1.09052;146875;1.256;1.25401;1.25355;1.28491;1.2557;1.25047;1.25471;99.2998;99.3531;99.7932;100.746;100.695;99.0454;39.3651;41.6224;41.9683;42.2398;42.6903;42.9003;43.1083;44.4831;45.103,
2015.08.06;1.09041;1.09433;1.08733;1.09235;130104;1.26189;1.2572;1.25244;1.28306;1.25725;1.2546;1.25318;99.9286;98.5289;99.4619;99.9186;100.915;98.6267;44.6515;44.5023;44.4605;44.433;44.451;44.4992;44.5702;45.3745;45.8231,
2015.08.07;1.09216;1.0978;1.08548;1.0964;124370;1.26291;1.25825;1.25305;1.28096;1.26055;1.25705;1.25308;99.8261;99.1392;99.8889;100.331;100.289;99.3539;55.4068;50.6587;49.8255;49.1784;48.2867;47.9907;47.7691;47.3394;47.4135,
2015.08.10;1.09623;1.10411;1.0925;1.10154;100177;1.26002;1.25912;1.25312;1.27868;1.26052;1.25736;1.25316;100.595;100.303;99.3578;100.299;100.802;98.7565;65.9144;57.4973;55.9068;54.6407;52.7993;52.1311;51.5877;49.7481;49.378,
2015.08.11;1.10167;1.1088;1.09602;1.1037;135263;1.25151;1.25802;1.25365;1.27611;1.25672;1.25644;1.25285;101.435;100.967;99.7993;100.554;100.495;100.335;69.6687;60.1499;58.2964;56.8084;54.6148;53.8053;53.1382;50.7423;50.1925,
2015.08.12;1.1039;1.12137;1.1024;1.11553;143338;1.25132;1.25643;1.25522;1.27362;1.25473;1.25749;1.25465;102.293;101.568;101.577;100.62;101.632;101.336;82.7078;71.3441;68.7361;66.539;63.0959;61.7439;60.5839;55.7739;54.3801,
2015.08.13;1.11563;1.11885;1.10796;1.11476;111556;1.2553;1.25569;1.25645;1.2713;1.25405;1.25746;1.25591;102.052;101.802;101.979;100.799;100.55;101.826;79.9128;69.8838;67.4988;65.4723;62.2697;61.0046;59.9166;55.3872;54.0719,
2015.08.14;1.1146;1.11885;1.10976;1.111;109986;1.25544;1.25241;1.25533;1.2683;1.25215;1.25518;1.25537;101.332;102.106;101.155;101.165;100.459;102.18;66.2475;62.7195;61.4248;60.2329;58.2091;57.371;56.6361;53.486;52.5566,
2015.08.17;1.1114;1.11245;1.10584;1.10728;120883;1.24246;1.24773;1.25343;1.26452;1.24767;1.24915;1.2531;100.521;101.537;101.119;101.294;100.826;102.243;54.6831;56.2046;55.8327;55.3627;54.3817;53.9282;53.5143;51.6444;51.0813,
2015.08.18;1.10738;1.10935;1.10171;1.10228;118492;1.22969;1.24307;1.25054;1.26072;1.24001;1.24436;1.25083;99.8713;100.909;101.304;100.361;100.837;101.832;42.2824;48.4705;49.0767;49.3978;49.5997;49.5947;49.5601;49.2512;49.1497,
2015.08.19;1.10238;1.11342;1.10174;1.1116;149525;1.22508;1.23648;1.24646;1.25715;1.23072;1.24017;1.24727;99.6477;101.386;101.933;101.513;101.21;101.679;62.2362;60.1516;59.3831;58.6295;57.2448;56.6319;56.0753;53.4712;52.6279,
2015.08.20;1.11154;1.12444;1.11067;1.12375;154231;1.22496;1.23016;1.24293;1.25415;1.22625;1.23748;1.24416;100.806;102.016;102.875;103.277;102.623;102.834;75.8445;70.2121;68.6797;67.2769;64.8314;63.7747;62.8179;58.2262;56.6541,
2015.08.21;1.12372;1.13884;1.12289;1.13865;186422;1.22722;1.22654;1.23947;1.25153;1.22567;1.23212;1.2402;102.489;103.167;103.854;104.413;104.647;103.678;84.4398;77.9975;76.1964;74.5309;71.5784;70.2781;69.0853;63.0839;60.8993,
2015.08.24;1.13742;1.17138;1.13679;1.16129;261024;1.22227;1.22324;1.23548;1.24859;1.22288;1.2255;1.23618;104.878;104.102;105.424;106.311;106.49;105.801;90.715;84.8662;83.1209;81.467;78.4359;77.0579;75.7687;68.8611;66.1469,
2015.08.25;1.16168;1.16214;1.13961;1.15127;240331;1.21505;1.22039;1.23173;1.24611;1.21989;1.22189;1.23245;104.444;103.275;104.31;105.005;105.394;103.843;74.1677;73.2932;72.6048;71.8453;70.2521;69.461;68.6907;64.1927;62.2927,
2015.08.26;1.15155;1.15612;1.12912;1.13115;231674;1.21847;1.22191;1.2292;1.24439;1.22041;1.22216;1.23097;101.759;101.814;101.4;102.688;103.169;102.281;50.8748;55.8236;56.4667;56.862;57.1827;57.1952;57.1468;56.1648;55.5255,
2015.08.27;1.13072;1.13642;1.12028;1.12393;182195;1.22603;1.22187;1.22601;1.24252;1.2204;1.22302;1.22766;100.016;101.504;100.823;101.833;102.033;102.342;44.5929;50.8527;51.817;52.4968;53.301;53.521;53.6617;53.6373;53.3587,
2015.08.28;1.12428;1.13094;1.11559;1.11803;156908;1.22571;1.22043;1.22349;1.2411;1.22216;1.2222;1.22423;98.1891;101.429;100.633;100.224;101.298;102.278;39.5984;46.9484;48.1705;49.076;50.2595;50.6412;50.9284;51.6432;51.6433,
2015.08.31;1.11767;1.1262;1.11692;1.1209;123169;1.22985;1.22555;1.22439;1.24055;1.22934;1.22385;1.22473;96.522;100.837;101.23;100.551;100.481;102.057;43.4496;49.1201;50.0925;50.8085;51.7214;52.0022;52.2037;52.5443;52.4184,
2015.09.01;1.12079;1.13318;1.12077;1.13133;173996;1.23453;1.23109;1.22574;1.24037;1.23136;1.2264;1.22567;98.268;100.675;102.635;101.83;101.486;103.315;56.1504;56.5135;56.6629;56.75;56.7598;56.7025;56.6165;55.6948;55.1405,
2015.09.02;1.13127;1.13193;1.12162;1.12258;159390;1.23504;1.23101;1.22646;1.23997;1.23184;1.22961;1.22638;99.2424;98.5887;100.988;101.382;101.042;103.17;45.4468;49.6028;50.4006;51.0073;51.8113;52.0684;52.2576;52.6178;52.5151,
2015.09.03;1.12252;1.1243;1.10869;1.11222;143731;1.23214;1.23198;1.22692;1.23938;1.23484;1.23133;1.22702;98.9581;95.7745;98.974;100.902;100.446;101.99;35.4464;42.5604;43.9331;45.0146;46.5674;47.1281;47.5862;49.2361;49.6023,
2015.09.04;1.11206;1.11894;1.10897;1.11469;145499;1.23162;1.23429;1.22736;1.23838;1.23308;1.23184;1.22736;99.7013;96.8226;97.8958;100.278;101.126;102.045;39.4192;44.6997;45.7986;46.6743;47.9379;48.3928;48.7622;50.0399;50.2871,
2015.09.07;1.11571;1.11774;1.1121;1.11684;112230;1.23278;1.23325;1.2294;1.23778;1.23204;1.233;1.22855;99.6378;98.7349;96.1724;99.3851;100.471;101.864;43.2212;46.6754;47.5089;48.1868;49.1758;49.5312;49.8177;50.7526;50.8921,
2015.09.08;1.11668;1.12292;1.11522;1.12012;144581;1.24068;1.23563;1.23336;1.23764;1.23714;1.23633;1.23248;99.0091;99.661;97.2943;98.3726;99.677;101.687;49.2901;49.8022;50.2056;50.5637;51.1104;51.3064;51.4604;51.8528;51.8238,
2015.09.09;1.11981;1.1216;1.11313;1.1206;153091;1.24841;1.24046;1.23573;1.23726;1.24244;1.23848;1.23556;99.8236;100.23;99.0673;96.4961;98.4148;101.531;50.2626;50.2897;50.6232;50.9297;51.4057;51.5764;51.7095;52.0175;51.9628,
2015.09.10;1.1202;1.1295;1.11715;1.12776;168140;1.2533;1.24456;1.23827;1.23685;1.24767;1.2415;1.23787;101.397;100.612;100.341;97.9579;97.1127;101.096;63.3633;57.3508;56.7153;56.2932;55.7545;55.559;55.3878;54.4578;54.0231,
2015.09.11;1.12755;1.13493;1.12538;1.13395;146179;1.25215;1.2485;1.24139;1.23643;1.25214;1.24469;1.24029;101.728;100.232;101.424;100.248;98.4956;101.721;71.481;62.5998;61.3529;60.4461;59.1983;58.7373;58.342;56.4676;55.7328,
2015.09.14;1.13298;1.13729;1.12832;1.1315;122994;1.2553;1.25337;1.24331;1.23663;1.25421;1.24901;1.24314;101.313;100.795;100.946;100.674;100.031;101.845;64.4192;59.2986;58.5592;58.0216;57.2735;56.9897;56.7405;55.4506;54.8912,
2015.09.15;1.13145;1.13284;1.1258;1.12687;137013;1.2568;1.25506;1.24534;1.23705;1.25539;1.2527;1.24492;100.603;101.317;99.6058;100.791;100.262;101.769;52.2301;53.2353;53.3905;53.5145;53.6756;53.7176;53.7383;53.5374;53.3066,
2015.09.16;1.1268;1.13204;1.12138;1.1289;132461;1.26407;1.25878;1.24962;1.23773;1.26022;1.25756;1.24863;100.741;101.275;100.563;100.714;100.972;102.415;56.7184;55.5145;55.3351;55.2095;55.0269;54.9462;54.8659;54.2639;53.9142,
2015.09.17;1.12885;1.14408;1.12842;1.14336;145633;1.27316;1.26426;1.25441;1.23857;1.26738;1.26152;1.25334;101.383;102.375;102.8;101.063;102.004;102.857;76.4337;68.1511;66.5261;65.2407;63.3374;62.6067;61.9756;59.0525;57.9722,
2015.09.18;1.14333;1.146;1.12691;1.12985;159085;1.28617;1.27275;1.26062;1.2405;1.27637;1.26826;1.25943;99.6384;100.869;101.36;100.648;99.8692;100.543;49.892;52.2907;52.6582;52.9339;53.2989;53.4143;53.4966;53.552;53.3964,
2015.09.21;1.12823;1.13298;1.11809;1.11888;139365;1.29955;1.28352;1.26844;1.24378;1.28978;1.2771;1.26683;98.8847;99.8465;100.183;100.599;99.6704;98.2637;36.8899;43.0035;44.2349;45.2353;46.7372;47.3045;47.7803;49.6121;50.0546,
2015.09.22;1.11886;1.12072;1.1113;1.11236;136408;1.30634;1.29272;1.27389;1.24698;1.2978;1.28483;1.27289;98.7124;98.6345;99.3072;99.791;100.013;95.7866;30.9061;38.374;39.9607;41.2713;43.2823;44.0595;44.7217;47.4342;48.1875,
2015.09.23;1.11229;1.1213;1.11049;1.11844;143613;1.30292;1.29768;1.27823;1.24997;1.30199;1.2909;1.27694;99.0734;98.6322;99.8072;100.143;100.336;97.1484;41.8928;44.7166;45.4865;46.1598;47.2492;47.6849;48.0607;49.6005;49.9992,
2015.09.24;1.11843;1.12956;1.11641;1.12321;159672;1.29646;1.29993;1.2821;1.25252;1.30136;1.29552;1.28087;98.2377;99.2673;99.5965;100.276;100.57;99.2981;49.7315;49.3872;49.5821;49.8021;50.2285;50.4161;50.5827;51.2553;51.3883,
2015.09.25;1.1228;1.1228;1.11159;1.11994;156112;1.292;1.29896;1.28585;1.25499;1.29567;1.29716;1.28417;99.1229;99.385;98.7645;99.9411;99.9839;99.645;44.5783;46.3212;46.8666;47.3616;48.1929;48.5343;48.8322;50.0719;50.3887,
2015.09.28;1.1191;1.12474;1.11463;1.12436;145107;1.28873;1.29399;1.28875;1.25794;1.29138;1.29714;1.28732;100.49;99.5978;99.369;99.6985;100.336;100.566;52.8357;51.0186;50.9515;50.9701;51.1142;51.2014;51.2861;51.6561;51.7113,
2015.09.29;1.12441;1.1281;1.11935;1.12478;156248;1.28968;1.29135;1.29203;1.26117;1.2899;1.2949;1.29052;101.117;98.375;99.8145;99.1913;99.7358;100.346;53.6559;51.4798;51.3513;51.3224;51.3983;51.4603;51.5241;51.8086;51.8384,
2015.09.30;1.12469;1.1261;1.11569;1.11763;144384;1.29533;1.29247;1.29507;1.26408;1.29266;1.29413;1.29443;99.9276;98.9184;99.0017;98.7742;98.5608;98.789;39.1637;43.5106;44.4171;45.1812;46.3915;46.8732;47.2899;49.0422;49.5269,
2015.10.01;1.11748;1.1209;1.11347;1.11939;136251;1.29628;1.29263;1.29628;1.26667;1.29345;1.29289;1.29575;99.6599;100.046;97.9035;99.3362;98.9297;99.7158;43.8316;45.8679;46.4206;46.9184;47.7581;48.1067;48.4137;49.7359;50.0974,
2015.10.02;1.11931;1.13181;1.11501;1.12095;152499;1.2934;1.29257;1.29576;1.26941;1.29389;1.29191;1.2959;100.09;100.772;99.2123;99.2958;99.4747;100.785;48.2325;48.0635;48.2797;48.525;49.0148;49.2385;49.4426;50.3648;50.6129,
2015.10.05;1.12202;1.1289;1.11731;1.11871;155624;1.29121;1.29407;1.29403;1.27164;1.29478;1.29282;1.29486;99.4975;100.024;99.9848;97.8441;99.0974;100.361;42.2858;45.0641;45.7173;46.2898;47.2349;47.6229;47.9633;49.4324;49.8428,
2015.10.06;1.11854;1.12792;1.11717;1.12704;136900;1.30077;1.29795;1.29465;1.27454;1.29674;1.2962;1.29512;100.201;100.341;101.32;99.7513;98.5726;100.913;63.3122;56.58;55.5802;54.8778;54.01;53.7381;53.5312;52.8414;52.6344,
2015.10.07;1.12706;1.1284;1.12112;1.12368;145619;1.30499;1.29831;1.29539;1.27754;1.29976;1.29842;1.29551;100.541;100.334;100.469;100.429;99.4539;100.318;53.4872;51.5942;51.3467;51.2081;51.1216;51.1295;51.1536;51.3745;51.4317,
2015.10.08;1.12353;1.13265;1.12341;1.12756;139179;1.3051;1.30029;1.29646;1.28034;1.30311;1.29937;1.29617;100.73;100.285;100.387;101.366;100.776;100.621;61.9994;56.637;55.7276;55.0636;54.2067;53.9273;53.7104;52.9579;52.731,
2015.10.09;1.12748;1.13869;1.12667;1.13569;145468;1.29966;1.3016;1.29708;1.28287;1.3033;1.29865;1.29681;101.315;100.97;101.406;101.542;102.097;100.703;74.3123;65.2949;63.4793;62.0459;59.9805;59.226;58.6004;56.1028;55.3387,
2015.10.12;1.13588;1.13966;1.13547;1.13578;93447;1.29474;1.30106;1.29756;1.2852;1.29866;1.29947;1.29714;101.526;101.624;101.016;101.119;101.55;100.161;74.427;65.3824;63.5588;62.1183;60.0413;59.2822;58.6524;56.1369;55.3671,
2015.10.13;1.13571;1.14108;1.13438;1.13782;124772;1.29415;1.29817;1.29806;1.28705;1.29658;1.29981;1.29772;100.956;101.646;101.159;101.597;101.301;100.559;77.2981;67.5035;65.4744;63.8549;61.4891;60.6142;59.8841;56.9328;56.0272,
2015.10.14;1.13773;1.14889;1.13768;1.1473;138456;1.29215;1.29506;1.29668;1.28846;1.29322;1.29779;1.29703;102.102;102.351;102.655;102.04;102.443;101.813;86.2593;75.4819;72.9172;70.7728;67.4651;66.1837;65.0886;60.4356;58.9649,
2015.10.15;1.14723;1.14949;1.13629;1.13803;144205;1.28688;1.29063;1.29546;1.28955;1.2894;1.29335;1.29512;100.929;101.727;101.665;101.178;101.216;100.809;58.1856;59.2305;58.9397;58.5893;57.8835;57.5611;57.265;55.7777;55.208,
2015.10.16;1.13819;1.13945;1.13339;1.13474;122221;1.27906;1.28666;1.29413;1.29051;1.2853;1.28893;1.29407;99.9164;100.683;101.23;101.531;100.886;99.2461;50.8444;54.4734;54.7494;54.8647;54.8665;54.8154;54.7497;54.2204;53.9376,
2015.10.19;1.13546;1.13788;1.13054;1.13269;124698;1.27481;1.28242;1.29174;1.29101;1.27897;1.28481;1.29187;99.7279;100.802;101.25;101.188;101.347;100.251;46.295;51.5265;52.1504;52.5518;52.9891;53.1054;53.1822;53.2477;53.1438,
2015.10.20;1.13268;1.13868;1.13237;1.13453;110236;1.2719;1.27751;1.28784;1.29154;1.27464;1.28138;1.28897;99.7109;100.618;100.665;101.211;101.353;101.399;51.1945;54.075;54.3391;54.4662;54.5131;54.486;54.443;54.025;53.7797,
2015.10.21;1.1343;1.13772;1.13342;1.13382;111159;1.27326;1.27493;1.285;1.29169;1.27359;1.2787;1.28582;98.8251;99.8353;100.902;101.351;101.148;101.929;49.0367;52.8497;53.2812;53.54;53.7792;53.8236;53.8405;53.6635;53.4879,
